# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 4 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-MTAB-4447
# Timestamp: Wed, 05-Jun-2024 22:59:31
Gene ID	Gene Name	'500 ppm carbon dioxide' vs '150 ppm carbon dioxide' in 'ca1, ca4 double mutant' .foldChange	'500 ppm carbon dioxide' vs '150 ppm carbon dioxide' in 'ca1, ca4 double mutant'.pValue	'500 ppm carbon dioxide' vs '150 ppm carbon dioxide' in 'wild type' .foldChange	'500 ppm carbon dioxide' vs '150 ppm carbon dioxide' in 'wild type'.pValue	'ca1, ca4 double mutant' vs 'wild type' in '150 ppm carbon dioxide' .foldChange	'ca1, ca4 double mutant' vs 'wild type' in '150 ppm carbon dioxide'.pValue	'ca1, ca4 double mutant' vs 'wild type' in '500 ppm carbon dioxide' .foldChange	'ca1, ca4 double mutant' vs 'wild type' in '500 ppm carbon dioxide'.pValue
AT1G54100	ALDH7B4	0.1	0.999905277372085	-0.6	0.350492272336004	-0.1	0.999982111190236	0.4	0.868379024422653
AT1G54110	AT1G54110	-0.3	0.999905277372085			0.1	0.999982111190236	-0.2	0.977332805612177
AT1G54115	CCX4	0.1	0.999905277372085	-0.3	0.676453790232565			0.2	0.999602131988726
AT1G54120	AT1G54120	-0.1	0.999905277372085	-0.1	0.93752142086005				
AT1G54130	RSH3	0.1	0.999905277372085	-0.1	0.965091848974364			0.2	0.999602131988726
AT1G54140	TAF9			0.1	0.873227755004393			-0.1	0.999602131988726
AT1G54150	SPL2	0.1	0.999905277372085					0.1	0.999602131988726
AT1G54160	NFYA5	-0.3	0.999905277372085	-0.3	0.721033477049937				
AT1G54180	BRXL3	-0.1	0.999905277372085	-0.1	0.858322213517167	-0.1	0.999982111190236	-0.2	0.999602131988726
AT1G54200	AT1G54200	-0.1	0.999905277372085	0.1	0.902503768907625	-0.1	0.999982111190236	-0.3	0.745774490493982
AT1G54210	ATG12A	-0.1	0.999905277372085	-0.3	0.749289767566154			0.2	0.999602131988726
AT1G54215	AT1G54215	-0.2	0.999905277372085	0.2	0.866621734818685	0.1	0.999982111190236	-0.2	0.999602131988726
AT1G54217	AT1G54217			-0.1	0.918764900111118			0.1	0.999602131988726
AT1G54220	AT1G54220	0.1	0.999905277372085	0.2	0.668071964263373	0.1	0.999982111190236		
AT1G54250	NRPB8A	0.1	0.999905277372085	0.2	0.801069944350458			-0.1	0.999602131988726
AT1G54260	AT1G54260	-0.2	0.999905277372085	-0.1	0.952373680455727				
AT1G54270	TIF4A-2	0.2	0.999905277372085	0.4	0.146911958609746	0.1	0.999982111190236	-0.1	0.999602131988726
AT1G54280	ALA6	-0.3	0.999905277372085	-0.3	0.747119258753301			0.1	0.999602131988726
AT1G54290	AT1G54290	-0.2	0.999905277372085	-0.2	0.630046028163705			0.1	0.999602131988726
AT1G54310	AT1G54310							-0.1	0.999602131988726
AT1G54320	ALIS3	0.1	0.999905277372085					0.2	0.920479787332741
AT1G54330	ANAC020	-0.2	0.999905277372085					-0.2	0.999602131988726
AT1G54340	ICDH			0.1	0.951579536153562				
AT1G54350	ABCC2	-0.2	0.999905277372085	-0.2	0.818023779415876			0.1	0.999602131988726
AT1G54355	AT1G54355	-0.2	0.999905277372085	-0.1	0.936875571371031			-0.2	0.999602131988726
AT1G54360	TAF6B							0.1	0.999602131988726
AT1G54370	NHX5	-0.1	0.999905277372085	-0.3	0.640383785627977			0.1	0.999602131988726
AT1G54380	AT1G54380			0.1	0.902503768907625			-0.2	0.996575012605374
AT1G54385	SINE1			0.4	0.550839565282238			-0.5	0.460736288890025
AT1G54400	AT1G54400	-0.1	0.999905277372085						
AT1G54410	HIRD11	-0.2	0.999905277372085	-0.1	0.954335507899076			-0.1	0.999602131988726
AT1G54440	AT1G54440	-0.1	0.999905277372085					-0.1	0.999602131988726
AT1G54450	B''DELTA			0.1	0.928327983444247			-0.1	0.999602131988726
AT1G54460	WDL2	-0.1	0.999905277372085					-0.1	0.999602131988726
AT1G54470	RPP27	-0.1	0.999905277372085						
AT1G54490	XRN4	0.1	0.999905277372085	0.1	0.871930517965379				
AT1G54500	AT1G54500	-0.1	0.999905277372085			0.1	0.999982111190236		
AT1G54510	NEK1	-0.1	0.999905277372085	-0.2	0.834440953479043	-0.1	0.999982111190236		
AT1G54520	AT1G54520					0.1	0.999982111190236		
AT1G54530	AT1G54530	-0.1	0.999905277372085	0.2	0.873308903757136			-0.2	0.999602131988726
AT1G54540	AT1G54540	0.2	0.999905277372085						
AT1G54560	XI-E	0.1	0.999905277372085						
AT1G54570	AT1G54570			0.1	0.971185023761583				
AT1G54575	AT1G54575	0.2	0.999905277372085			-0.1	0.999982111190236		
AT1G54580	ACP2	0.1	0.999905277372085	0.3	0.542941413414062			-0.3	0.397137010833256
AT1G54630	ACP3	0.1	0.999905277372085	0.2	0.471023875652714			-0.1	0.999602131988726
AT1G54650	AT1G54650			0.1	0.93752142086005	0.1	0.999982111190236		
AT1G54680	AT1G54680	-0.2	0.999905277372085	-0.2	0.789974220831526				
AT1G54690	HTA3			0.4	0.282475779481216			-0.4	0.541814007491815
AT1G54710	ATG18H			-0.1	0.701298315059528			0.1	0.999602131988726
AT1G54730	AT1G54730	-0.1	0.999905277372085	-0.2	0.6698548877254			0.1	0.999602131988726
AT1G54740	AT1G54740			-0.3	0.700372317717514			0.3	0.999602131988726
AT1G54770	AT1G54770	0.1	0.999905277372085	0.3	0.201152563628001			-0.3	0.669798449982215
AT1G54773	AT1G54773	0.1	0.999905277372085	-0.2	0.821211180806903	-0.1	0.999982111190236		
AT1G54780	TLP18.3	-0.1	0.999905277372085			0.1	0.999982111190236		
AT1G54790	AT1G54790	-0.1	0.999905277372085			-0.1	0.999982111190236	-0.2	0.999602131988726
AT1G54820	AT1G54820	-0.3	0.999905277372085	-0.2	0.837594758808472	0.1	0.999982111190236		
AT1G54830	NFYC3			-0.1	0.957744541769268				
AT1G54840	IDM2	-0.3	0.999905277372085	0.3	0.735302761845043			-0.6	0.237010632588875
AT1G54850	ACD22.3	-0.1	0.999905277372085	0.2	0.767056653514328	0.1	0.999982111190236	-0.1	0.999602131988726
AT1G54860	AT1G54860	-0.7	0.511046539685519	-0.8	0.101739727506489			0.5	0.735422626213616
AT1G54870	AT1G54870	-0.7	0.603495963141824	-1.0	0.0236452620887132			0.6	0.542531140044283
AT1G54890	AT1G54890	0.1	0.999905277372085					0.2	0.999602131988726
AT1G54920	AT1G54920	-0.3	0.999905277372085	-0.3	0.610938350848347				
AT1G54930	AT1G54930	-0.4	0.999905277372085	-0.1	0.968053813494228			-0.2	0.999602131988726
AT1G54960	ANP2	0.1	0.999905277372085	0.3	0.66017545416071			-0.4	0.602441618183628
AT1G54990	AXR4	0.1	0.999905277372085	0.2	0.591613819554055			-0.1	0.999602131988726
AT1G55000	AT1G55000	-0.2	0.999905277372085	-0.5	0.258817092846842			0.2	0.999602131988726
AT1G55010	PDF1.5	0.1	0.999905277372085					-0.1	0.999602131988726
AT1G55020	LOX1	0.1	0.999905277372085	-0.1	0.956706572779754			0.3	0.999602131988726
AT1G55040	AT1G55040	-0.1	0.999905277372085	0.3	0.676558372674171			-0.3	0.919357099404112
AT1G55050	AT1G55050	-0.1	0.999905277372085	-0.1	0.960896974856194	-0.1	0.999982111190236	-0.1	0.999602131988726
AT1G55080	MED9	0.2	0.999905277372085	0.2	0.789518517770675				
AT1G55090	AT1G55090					0.1	0.999982111190236	0.1	0.999602131988726
AT1G55110	IDD7	0.1	0.999905277372085	-0.3	0.744180801894279			0.3	0.839470952385726
AT1G55120	CWINV3	0.3	0.999905277372085	0.1	0.951754997161215			0.1	0.999602131988726
AT1G55130	TMN6			0.1	0.941720292275909			-0.1	0.999602131988726
AT1G55140	AT1G55140	-0.1	0.999905277372085	0.3	0.569771200800343	0.1	0.999982111190236	-0.2	0.999602131988726
AT1G55150	AT1G55150			0.1	0.886242793578559			-0.1	0.999602131988726
AT1G55160	AT1G55160	0.1	0.999905277372085	0.1	0.868920907200756				
AT1G55170	FLXL3	0.1	0.999905277372085	0.1	0.934075657073796				
AT1G55175	AT1G55175	-0.1	0.999905277372085	0.1	0.956706572779754			-0.3	0.953694391985428
AT1G55180	PLDALPHA4	-0.1	0.999905277372085	-0.1	0.962221959133269	-0.1	0.999982111190236	-0.1	0.999602131988726
AT1G55200	AT1G55200	-0.2	0.999905277372085	0.2	0.793089349335106			-0.3	0.576125501982967
AT1G55205	AT1G55205	0.2	0.999905277372085	0.4	0.452793642919288			-0.3	0.977332805612177
AT1G55210	DIR20	0.2	0.999905277372085	0.5	0.343291080207697			-0.2	0.999602131988726
AT1G55250	HUB2	-0.2	0.999905277372085	-0.1	0.85750566713683				
AT1G55260	AT1G55260	-0.1	0.999905277372085	0.1	0.873435219465942			-0.1	0.999602131988726
AT1G55270	AT1G55270			-0.2	0.649761791256933			0.2	0.917953579332282
AT1G55280	AT1G55280	-0.3	0.999905277372085	-0.3	0.55145707701395			0.1	0.999602131988726
AT1G55290	F6'H2	0.1	0.999905277372085						
AT1G55310	SR33	-0.2	0.999905277372085	-0.3	0.6698548877254	-0.1	0.999982111190236	-0.1	0.999602131988726
AT1G55320	AAE18	0.2	0.999905277372085	0.4	0.362647964590211	0.1	0.999982111190236		
AT1G55325	GCT							-0.1	0.999602131988726
AT1G55330	AGP21	-0.3	0.999905277372085	0.2	0.854753402550224	0.1	0.999982111190236	-0.2	0.999602131988726
AT1G55340	AT1G55340	-0.1	0.999905277372085	0.2	0.811681757052566			-0.2	0.999602131988726
AT1G55350	DEK1	-0.1	0.999905277372085					-0.1	0.999602131988726
AT1G55360	AT1G55360			0.1	0.904310373917313			-0.1	0.924945988858507
AT1G55370	NDF5	-0.2	0.999905277372085	0.1	0.902503768907625	0.1	0.999982111190236	-0.1	0.999602131988726
AT1G55380	AT1G55380	0.5	0.999905277372085	0.2	0.852578016723875			0.2	0.999602131988726
AT1G55390	AT1G55390	0.3	0.999905277372085	0.1	0.832409017925799				
AT1G55420	EDA11	0.1	0.999905277372085						
AT1G55430	AT1G55430	0.1	0.999905277372085						
AT1G55440	AT1G55440	0.1	0.999905277372085						
AT1G55450	AT1G55450	0.6	0.670225123230824	0.1	0.932524229971875	0.1	0.999982111190236	0.4	0.763169682749704
AT1G55460	KIN17			0.1	0.902503768907625	0.1	0.999982111190236		
AT1G55475	AT1G55475	-0.3	0.999905277372085	-0.3	0.657073599253467				
AT1G55480	ZKT	-0.2	0.999905277372085	0.1	0.961693800584617	0.1	0.999982111190236		
AT1G55490	CPN60B1	0.1	0.999905277372085	0.4	0.499175391227429	0.1	0.999982111190236	-0.1	0.999602131988726
AT1G55500	ECT4	0.1	0.999905277372085	0.2	0.840769624816326				
AT1G55510	BCDH BETA1			-0.2	0.749585588525847	-0.1	0.999982111190236	0.1	0.999602131988726
AT1G55520	TBP2	-0.1	0.999905277372085	-0.1	0.894961073537398				
AT1G55530	AT1G55530	-0.1	0.999905277372085	-0.1	0.922026998397339			-0.1	0.999602131988726
AT1G55535	AT1G55535	0.1	0.999905277372085	0.2	0.754062021176379			-0.1	0.999602131988726
AT1G55540	NUP214	-0.1	0.999905277372085	-0.1	0.870747537110626			-0.1	0.999602131988726
AT1G55550	KIN14T	-0.1	0.999905277372085	-0.1	0.963165599966557				
AT1G55580	SCL18	-0.2	0.999905277372085					-0.1	0.999602131988726
AT1G55590	ATB	-0.1	0.999905277372085	-0.2	0.667910545938168			0.1	0.999602131988726
AT1G55600	WRKY10	0.2	0.999905277372085						
AT1G55610	BRL1	0.1	0.999905277372085			-0.1	0.999982111190236		
AT1G55630	AT1G55630	-0.1	0.999905277372085					-0.1	0.999602131988726
AT1G55670	PSAG	-0.1	0.999905277372085	-0.1	0.912967815802988				
AT1G55675	AT1G55675	-0.4	0.999905277372085	-0.5	0.371270341003021			0.1	0.999602131988726
AT1G55680	AT1G55680			-0.2	0.740035754452744			0.1	0.953694391985428
AT1G55690	SFH13			0.2	0.679117967252946			-0.2	0.971631457630373
AT1G55730	CAX5			-0.2	0.689618712609478			0.3	0.868379024422653
AT1G55740	RFS1	-0.3	0.999905277372085	-0.5	0.208598408406836			0.3	0.843104430398625
AT1G55750	TFB1-1	-0.1	0.999905277372085						
AT1G55760	AT1G55760			-0.2	0.821409956873315			0.1	0.999602131988726
AT1G55775	AT1G55775	-0.1	0.999905277372085			0.1	0.999982111190236		
AT1G55800	AT1G55800	0.3	0.999905277372085	-0.1	0.957744541769268	-0.1	0.999982111190236		
AT1G55803	AT1G55803	0.1	0.999905277372085	-0.2	0.778469624324244	-0.1	0.999982111190236		
AT1G55805	BOLA1			0.1	0.915239636832041			-0.1	0.999602131988726
AT1G55810	UKL3			-0.3	0.708656718513803	-0.1	0.999982111190236	0.1	0.999602131988726
AT1G55820	GIP1L	-0.1	0.999905277372085					-0.2	0.977918548397815
AT1G55830	AT1G55830			-0.2	0.755009864724274			0.2	0.916615924277395
AT1G55840	AT1G55840	0.1	0.999905277372085						
AT1G55850	CSLE1	-0.1	0.999905277372085	-0.3	0.72891401998842			0.3	0.984664019783061
AT1G55865	AT1G55865	0.1	0.999905277372085	0.2	0.877875509725132				
AT1G55870	PARN	0.2	0.999905277372085	0.1	0.856318585476587	-0.1	0.999982111190236		
AT1G55880	AT1G55880			-0.1	0.874214232868856	-0.1	0.999982111190236		
AT1G55890	AT1G55890	0.1	0.999905277372085	0.4	0.303168642424684			-0.2	0.763075263605908
AT1G55900	TIM50	0.2	0.999905277372085	0.4	0.340808412578967			-0.3	0.952158494338597
AT1G55910	ZIP11	0.3	0.999905277372085	0.2	0.879513157588107	0.1	0.999982111190236	0.2	0.999602131988726
AT1G55915	AT1G55915							-0.1	0.999602131988726
AT1G55920	SAT1	0.2	0.999905277372085	-0.1	0.957744541769268			0.3	0.977332805612177
AT1G55930	CBSDUFCH2	-0.2	0.999905277372085	-0.1	0.954302559557261			-0.1	0.999602131988726
AT1G55940	CYP708A1	0.2	0.999905277372085	0.3	0.715653286666325			-0.2	0.999602131988726
AT1G55950	AT1G55950	-0.3	0.999905277372085	-0.1	0.957260768482263			-0.1	0.999602131988726
AT1G55970	HAC04	-0.2	0.999905277372085	-0.2	0.676453790232565	0.1	0.999982111190236		
AT1G55980	AT1G55980	0.2	0.999905277372085	-0.3	0.681617624043641	-0.1	0.999982111190236	0.3	0.984664019783061
AT1G55990	AT1G55990	0.2	0.999905277372085						
AT1G56000	AT1G56000	-0.1	0.999905277372085	-0.2	0.735702843991756			0.1	0.999602131988726
AT1G56010	NAC021	0.3	0.999905277372085			-0.2	0.999982111190236	0.1	0.999602131988726
AT1G56020	AT1G56020	0.1	0.999905277372085	0.2	0.834440953479043			-0.2	0.999602131988726
AT1G56045	RPL41G	0.1	0.999905277372085	0.4	0.200020164664481			-0.2	0.929035779833054
AT1G56050	AT1G56050			0.5	0.340808412578967	0.1	0.999982111190236	-0.2	0.999602131988726
AT1G56060	AT1G56060			0.3	0.739361142530979	0.1	0.999982111190236		
AT1G56070	LOS1	0.2	0.999905277372085	0.3	0.605143369054243				
AT1G56080	AT1G56080	0.1	0.999905277372085	0.1	0.932524229971875				
AT1G56090	AT1G56090	-0.1	0.999905277372085	-0.2	0.72743833738848	-0.1	0.999982111190236	0.1	0.999602131988726
AT1G56110	NOP56	0.2	0.999905277372085	0.6	0.0763673040238516			-0.4	0.405562247490901
AT1G56120	AT1G56120			0.1	0.973670328068452				
AT1G56130	AT1G56130			-0.1	0.961740010595513				
AT1G56140	AT1G56140	0.4	0.999905277372085			-0.1	0.999982111190236	0.3	0.999602131988726
AT1G56145	AT1G56145	0.1	0.999905277372085	-0.2	0.6588026568557	-0.1	0.999982111190236	0.2	0.999602131988726
AT1G56150	SAUR71	0.1	0.999905277372085	-0.3	0.723887466872094	-0.2	0.999982111190236	0.1	0.999602131988726
AT1G56165	AT1G56165	0.1	0.999905277372085	-0.2	0.848430546464447	-0.1	0.999982111190236		
AT1G56180	AT1G56180	-0.1	0.999905277372085	-0.1	0.643232989588178				
AT1G56190	AT1G56190			0.1	0.967154014117394				
AT1G56200	emb1303	-0.1	0.999905277372085						
AT1G56210	HIPP35	-0.1	0.999905277372085	-0.1	0.960001649650974			-0.1	0.999602131988726
AT1G56220	AT1G56220	-0.2	0.999905277372085	-0.6	0.242252802103649	-0.1	0.999982111190236	0.4	0.775785867061478
AT1G56230	AT1G56230	-0.1	0.999905277372085	-0.1	0.829839551919384				
AT1G56240	PP2B13	1.3	0.011329445374828	0.2	0.855454132352698			0.7	0.216760604260467
AT1G56242	AT1G56242	0.3	0.999905277372085						
AT1G56250	VBF	1.6	1.90762320604126E-4	0.4	0.649527000710417	-0.1	0.999982111190236	0.6	0.490866321235625
AT1G56260	TEN1	0.1	0.999905277372085	0.1	0.918934427805886				
AT1G56280	ATDI19	-0.3	0.999905277372085	-0.6	0.153153815298465			0.1	0.999602131988726
AT1G56300	AT1G56300	-0.2	0.999905277372085	-0.1	0.921417060364223				
AT1G56310	AT1G56310	-0.1	0.999905277372085	-0.1	0.83220080459734				
AT1G56320	AT1G56320	0.2	0.999905277372085	-0.1	0.931982173484192			0.1	0.999602131988726
AT1G56330	SAR1B	0.3	0.999905277372085	0.4	0.296465585449686			-0.1	0.999602131988726
AT1G56340	CRT1	0.4	0.480858309534705	0.5	0.231279257796907			-0.2	0.839470952385726
AT1G56345	AT1G56345	0.3	0.999905277372085	0.4	0.23044709550706			-0.1	0.999602131988726
AT1G56350	PRFB2	-0.1	0.999905277372085	0.2	0.827049784190202	0.1	0.999982111190236	-0.1	0.999602131988726
AT1G56410	HSP70-18	-0.1	0.999905277372085						
AT1G56420	AT1G56420	-0.1	0.999905277372085						
AT1G56423	AT1G56423	-0.1	0.999905277372085						
AT1G56430	NAS4	-0.1	0.999905277372085	0.1	0.945670431687731			-0.3	0.916615924277395
AT1G56440	TPR5	-0.1	0.999905277372085	-0.1	0.921673293236233				
AT1G56450	PBG1	0.1	0.999905277372085	0.2	0.767056653514328			-0.1	0.999602131988726
AT1G56460	AT1G56460			-0.2	0.623460841383633			0.2	0.999602131988726
AT1G56500	SOQ1	-0.1	0.999905277372085			0.1	0.999982111190236		
AT1G56510	ADR2	0.1	0.999905277372085	-0.2	0.852906689199283	0.1	0.999982111190236	0.4	0.352421387224996
AT1G56520	AT1G56520	-0.1	0.999905277372085	-0.1	0.933294339107591			0.1	0.999602131988726
AT1G56540	AT1G56540	0.2	0.999905277372085	-0.2	0.848430546464447			0.4	0.776846423954171
AT1G56550	RGXT3			-0.4	0.579336074013048	0.1	0.999982111190236	0.5	0.707488198236517
AT1G56555	AT1G56555	-0.3	0.999905277372085			0.1	0.999982111190236		
AT1G56560	INVA			0.1	0.946702708473916				
AT1G56570	PCMP-E64	-0.2	0.999905277372085	0.2	0.862160758516003	0.1	0.999982111190236	-0.2	0.999602131988726
AT1G56590	AP3M			0.2	0.590154292417603	0.1	0.999982111190236		
AT1G56600	GOLS2	-1.1	0.0315877476861864	-0.9	0.0471093062914378			0.4	0.82583474708049
AT1G56610	AT1G56610			-0.1	0.957327886089693			0.1	0.999602131988726
AT1G56612	AT1G56612	-0.3	0.999905277372085	-0.4	0.556240923658362				
AT1G56650	MYB75	-0.1	0.999905277372085			0.1	0.999982111190236	0.2	0.999602131988726
AT1G56660	AT1G56660	0.1	0.999905277372085	0.1	0.892882085521724	0.1	0.999982111190236	0.2	0.999602131988726
AT1G56670	LIP4			-0.1	0.943798057016694	-0.1	0.999982111190236		
AT1G56680	AT1G56680	0.2	0.999905277372085					0.2	0.999602131988726
AT1G56690	PCMP-H69	0.1	0.999905277372085	0.3	0.723887466872094			-0.1	0.999602131988726
AT1G56700	AT1G56700	0.2	0.999905277372085	-0.1	0.962221959133269			0.2	0.999602131988726
AT1G56710	AT1G56710			-0.5	0.376479050758982	-0.2	0.999982111190236	0.1	0.999602131988726
AT1G56720	AT1G56720	-0.2	0.999905277372085	-0.1	0.903874704832994			-0.1	0.999602131988726
AT1G57540	AT1G57540	-0.1	0.999905277372085	-0.1	0.791273343763654				
AT1G57560	AtMYB50	0.4	0.999905277372085	0.2	0.767057827685447			0.1	0.999602131988726
AT1G57570	JAL14	0.4	0.999905277372085	0.2	0.804979200458991	-0.1	0.999982111190236		
AT1G57590	PAE2	-0.1	0.999905277372085	-0.1	0.876746247645649				
AT1G57600	AT1G57600			-0.1	0.896973832410989	-0.1	0.999982111190236		
AT1G57610	AT1G57610			0.2	0.679957778551734	0.1	0.999982111190236	-0.1	0.999602131988726
AT1G57620	CYB	0.1	0.999905277372085	0.2	0.617794406433118			-0.1	0.999602131988726
AT1G57630	AT1G57630			0.1	0.976019933224561				
AT1G57650	AT1G57650	0.5	0.999905277372085					0.4	0.89871081375824
AT1G57660	RPL21E	0.1	0.999905277372085	0.4	0.394762970189977	0.1	0.999982111190236	-0.2	0.999602131988726
AT1G57670	AT1G57670					-0.1	0.999982111190236		
AT1G57680	AT1G57680			-0.1	0.834440953479043	-0.1	0.999982111190236		
AT1G57700	AT1G57700			0.1	0.943095095880272			-0.1	0.999602131988726
AT1G57720	AT1G57720	0.1	0.999905277372085	0.1	0.88805750579486				
AT1G57765	AT1G57765	0.1	0.999905277372085						
AT1G57770	AT1G57770	-0.1	0.999905277372085			0.1	0.999982111190236		
AT1G57790	AT1G57790	-0.1	0.999905277372085	-0.1	0.841102919955815			0.1	0.999602131988726
AT1G57800	VIM5	-0.3	0.999905277372085			0.1	0.999982111190236		
AT1G57820	ORTH2	0.1	0.999905277372085	0.4	0.518941847888105			-0.4	0.196663881157198
AT1G57850	AT1G57850	-0.2	0.999905277372085	-0.2	0.735463597459977	-0.1	0.999982111190236		
AT1G57860	RPL21E	0.1	0.999905277372085	0.3	0.469031650276291			-0.2	0.999602131988726
AT1G57870	ATSK42	-0.1	0.999905277372085	-0.2	0.426655913183938			0.1	0.999602131988726
AT1G57943	PUP17	0.2	0.999905277372085						
AT1G57980	PUP23	-0.2	0.999905277372085	-0.3	0.781620558483164			0.1	0.999602131988726
AT1G57990	PUP18	0.1	0.999905277372085	-0.3	0.742225077400809			0.3	0.999602131988726
AT1G58007	AT1G58007	-0.1	0.999905277372085			0.1	0.999982111190236		
AT1G58025	AT1G58025	-0.1	0.999905277372085	0.1	0.841691451772203			-0.2	0.973479187857311
AT1G58030	CAT2	-0.2	0.999905277372085	-0.5	0.340936233396006			0.3	0.5352995024202
AT1G58060	AT1G58060	-0.2	0.999905277372085	-0.2	0.668160891083798				
AT1G58070	AT1G58070	-0.1	0.999905277372085	-0.3	0.663132333833218	-0.1	0.999982111190236		
AT1G58080	HISN1A	-0.2	0.999905277372085			0.1	0.999982111190236		
AT1G58100	TCP8	0.1	0.999905277372085	-0.1	0.893836894285413			0.2	0.999602131988726
AT1G58110	AT1G58110							0.1	0.999602131988726
AT1G58150	AT1G58150	-0.1	0.999905277372085	-0.1	0.949384454244213				
AT1G58160	JAL15	-0.1	0.999905277372085	-0.3	0.706999979195338			0.3	0.970697664441799
AT1G58170	DIR19	0.4	0.999905277372085	0.2	0.851273109810397	-0.1	0.999982111190236		
AT1G58180	BCA6			-0.5	0.452865568770678	-0.1	0.999982111190236	0.3	0.967387139229073
AT1G58190	AtRLP9	0.6	0.879155367078408	0.1	0.922907277767862	-0.1	0.999982111190236	0.2	0.999602131988726
AT1G58200	MSL3	-0.3	0.999905277372085	-0.3	0.715092043952053				
AT1G58210	EMB1674			-0.1	0.932524229971875				
AT1G58220	AT1G58220	-0.1	0.999905277372085	-0.2	0.551872032228656	-0.1	0.999982111190236		
AT1G58225	AT1G58225	-0.7	0.655888353711293	-0.2	0.8705141153021	0.1	0.999982111190236		
AT1G58230	AT1G58230			-0.1	0.913234345562211	-0.1	0.999982111190236	-0.1	0.999602131988726
AT1G58235	AT1G58235	-0.4	0.999905277372085	-0.6	0.276321023222141			0.3	0.877799155653017
AT1G58250	SAB	-0.1	0.999905277372085	-0.1	0.909073467665484				
AT1G58270	ZW9	-0.1	0.999905277372085	-0.2	0.866491563846596				
AT1G58280	AT1G58280	-0.2	0.999905277372085	-0.1	0.954214575213527				
AT1G58290	HEMA1	-0.1	0.999905277372085	-0.1	0.956848433660008				
AT1G58300	HO4	-0.4	0.999905277372085	-0.1	0.935368381323236				
AT1G58310	AT1G58310	-0.3	0.999905277372085						
AT1G58320	PCR9	-0.1	0.999905277372085			0.1	0.999982111190236		
AT1G58330	ZW2	0.3	0.999905277372085						
AT1G58340	DTX48	0.4	0.999905277372085	0.1	0.913234345562211			0.2	0.999602131988726
AT1G58350	ZW18	-0.1	0.999905277372085	-0.1	0.837594758808472				
AT1G58360	AAP1	-0.1	0.999905277372085	-0.4	0.432658263244011			0.2	0.984627711548786
AT1G58370	RXF12	0.2	0.999905277372085	0.2	0.834440953479043	0.3	0.999982111190236	0.3	0.968224018649813
AT1G58380	RPS2A	0.2	0.999905277372085	0.5	0.0477335442461387			-0.3	0.963671995587286
AT1G58400	AT1G58400	0.5	0.999905277372085	0.2	0.810867915505573	0.2	0.999982111190236	0.3	0.973479187857311
AT1G58410	RXW24L	0.3	0.999905277372085			0.1	0.999982111190236	0.3	0.990334275518506
AT1G58420	AT1G58420	0.8	0.248947180299897					0.8	0.138326105745754
AT1G58440	SQE1	0.2	0.999905277372085	0.2	0.756077174739617				
AT1G58460	AT1G58460	0.3	0.999905277372085	0.3	0.603630706096869			-0.1	0.999602131988726
AT1G58470	RBP1	-0.1	0.999905277372085			-0.1	0.999982111190236	-0.2	0.881254449952599
AT1G58520	RXW8	-0.4	0.835203982813665	-0.3	0.521868518867152			-0.1	0.999602131988726
AT1G58590	AT1G58590	0.1	0.999905277372085					0.1	0.999602131988726
AT1G58602	AT1G58602	0.1	0.999905277372085					0.2	0.999602131988726
AT1G58807	RDL5	-0.3	0.999905277372085			0.1	0.999982111190236		
AT1G58848	RF9	-0.3	0.999905277372085	-0.2	0.877875509725132				
AT1G58983	RPS2B	0.3	0.999905277372085						
AT1G59124	RDL5	-0.1	0.999905277372085						
AT1G59510	CF9			0.1	0.908109844167854			-0.1	0.999602131988726
AT1G59520	CW7			-0.1	0.866064166308088			0.1	0.999602131988726
